entry_time,exit_time,side,entry_price,exit_price,pnl,pnl_percent,win
2024-11-12 02:00:00+00:00,2024-11-12 06:00:00+00:00,SELL,87685.9140625,89601.890625,-21.85044864941873,-2.185044864941873,False
2024-11-16 02:00:00+00:00,2024-11-19 18:00:00+00:00,SELL,91481.84375,93813.0625,-25.48285708332152,-2.548285708332152,False
2024-11-21 12:00:00+00:00,2024-11-25 23:00:00+00:00,SELL,97415.765625,93106.5390625,44.23541235705399,4.4235412357053985,True
2024-11-28 15:00:00+00:00,2024-12-04 20:00:00+00:00,BUY,95016.0703125,98956.71875,41.473494163035085,4.147349416303508,True
2024-12-05 08:00:00+00:00,2024-12-05 22:00:00+00:00,SELL,102967.390625,96600.4375,61.8346554802772,6.18346554802772,True
2024-12-06 05:00:00+00:00,2024-12-10 15:00:00+00:00,BUY,97916.4921875,95689.046875,-22.748418195319655,-2.2748418195319657,False
2024-12-11 07:00:00+00:00,2024-12-11 14:00:00+00:00,SELL,97404.828125,99579.8671875,-22.32988964067329,-2.2329889640673293,False
2024-12-13 02:00:00+00:00,2024-12-15 23:00:00+00:00,BUY,99432.7421875,104255.5703125,48.503420693211986,4.850342069321199,True
2024-12-23 00:00:00+00:00,2024-12-24 15:00:00+00:00,BUY,94325.0,98102.625,40.049032600053,4.0049032600053005,True
2024-12-24 20:00:00+00:00,2024-12-25 23:00:00+00:00,SELL,97266.2734375,99435.171875,-22.298566202329734,-2.2298566202329737,False
2024-12-26 01:00:00+00:00,2024-12-27 07:00:00+00:00,SELL,99021.828125,94899.265625,41.632865985829824,4.163286598582983,True
2024-12-28 01:00:00+00:00,2024-12-30 13:00:00+00:00,BUY,94391.859375,92457.2265625,-20.49575911852833,-2.0495759118528327,False
2025-01-02 01:00:00+00:00,2025-01-02 10:00:00+00:00,SELL,94690.9765625,96609.0390625,-20.25602195298935,-2.025602195298935,False
2025-01-03 23:00:00+00:00,2025-01-06 14:00:00+00:00,SELL,98101.703125,100921.5546875,-28.744165215021592,-2.8744165215021593,False
2025-01-06 20:00:00+00:00,2025-01-07 15:00:00+00:00,SELL,102102.734375,97960.390625,40.570350787924234,4.057035078792423,True
2025-01-07 23:00:00+00:00,2025-01-08 12:00:00+00:00,BUY,96936.1875,94857.25,-21.446454142834945,-2.1446454142834948,False
2025-01-11 07:00:00+00:00,2025-01-13 10:00:00+00:00,BUY,94189.1875,91626.8515625,-27.204141000791626,-2.7204141000791626,False
2025-01-13 16:00:00+00:00,2025-01-14 04:00:00+00:00,BUY,91279.7109375,95077.15625,41.60229336287166,4.160229336287166,True
2025-01-14 15:00:00+00:00,2025-01-15 13:00:00+00:00,SELL,96567.3984375,98893.390625,-24.086723108787282,-2.4086723108787282,False
2025-01-15 20:00:00+00:00,2025-01-17 01:00:00+00:00,SELL,99537.140625,101656.5,-21.292146445963873,-2.129214644596387,False
2025-01-22 11:00:00+00:00,2025-01-23 01:00:00+00:00,BUY,105291.171875,102839.5703125,-23.284018202499468,-2.328401820249947,False
2025-01-25 05:00:00+00:00,2025-01-27 00:00:00+00:00,BUY,104305.5390625,101615.4765625,-25.790217127281334,-2.5790217127281334,False
2025-01-29 11:00:00+00:00,2025-01-30 03:00:00+00:00,SELL,102541.5,105099.7421875,-24.948359322810763,-2.4948359322810765,False
2025-01-30 08:00:00+00:00,2025-02-01 22:00:00+00:00,SELL,105115.921875,100604.015625,42.92314779263786,4.292314779263786,True
2025-02-02 09:00:00+00:00,2025-02-02 17:00:00+00:00,BUY,99655.7578125,97080.8828125,-25.837694243864643,-2.583769424386464,False
2025-02-04 00:00:00+00:00,2025-02-04 21:00:00+00:00,SELL,101181.90625,96732.2890625,43.976411914061956,4.397641191406196,True
2025-02-09 01:00:00+00:00,2025-02-21 12:00:00+00:00,SELL,96982.4140625,98944.734375,-20.233774663882762,-2.0233774663882764,False
2025-02-22 09:00:00+00:00,2025-02-24 22:00:00+00:00,SELL,96468.9375,92523.1796875,40.901847939395,4.0901847939395,True
2025-02-25 03:00:00+00:00,2025-02-25 07:00:00+00:00,BUY,92197.296875,89398.484375,-30.35677394961586,-3.0356773949615863,False
2025-02-26 23:00:00+00:00,2025-02-28 01:00:00+00:00,BUY,83993.6328125,82081.1875,-22.768931982846542,-2.2768931982846543,False
2025-02-28 10:00:00+00:00,2025-02-28 15:00:00+00:00,BUY,79929.0703125,83971.3203125,50.57296405670614,5.057296405670614,True
2025-03-02 00:00:00+00:00,2025-03-02 16:00:00+00:00,SELL,85988.0859375,91515.8515625,-64.28525027313468,-6.428525027313468,False
2025-03-03 01:00:00+00:00,2025-03-03 18:00:00+00:00,SELL,93088.609375,87175.28125,63.523648754689546,6.352364875468955,True
2025-03-05 17:00:00+00:00,2025-03-06 02:00:00+00:00,SELL,89736.671875,91830.125,-23.328847407179374,-2.332884740717937,False
2025-03-08 08:00:00+00:00,2025-03-09 13:00:00+00:00,BUY,86055.0703125,83788.1953125,-26.34214337130956,-2.634214337130956,False
2025-03-11 14:00:00+00:00,2025-03-11 18:00:00+00:00,SELL,79742.0,83191.734375,-43.261197047979735,-4.326119704797973,False
2025-03-14 20:00:00+00:00,2025-03-19 22:00:00+00:00,SELL,84184.984375,86191.578125,-23.83553034899521,-2.3835530348995206,False
2025-03-23 19:00:00+00:00,2025-03-24 04:00:00+00:00,SELL,85014.390625,86864.2109375,-21.75890809662555,-2.175890809662555,False
2025-03-24 15:00:00+00:00,2025-03-28 14:00:00+00:00,SELL,88324.6015625,84176.015625,46.96976679328001,4.696976679328,True
2025-03-29 17:00:00+00:00,2025-04-02 14:00:00+00:00,BUY,82299.703125,85882.1171875,43.528881957920184,4.352888195792018,True
2025-04-03 17:00:00+00:00,2025-04-06 18:00:00+00:00,BUY,81817.703125,78977.8203125,-34.70988189635762,-3.4709881896357624,False
2025-04-07 01:00:00+00:00,2025-04-07 04:00:00+00:00,BUY,79068.1953125,76992.4140625,-26.25304955799133,-2.6253049557991326,False
2025-04-08 15:00:00+00:00,2025-04-08 19:00:00+00:00,BUY,78486.2109375,76786.71875,-21.653385571808744,-2.1653385571808745,False
2025-04-10 01:00:00+00:00,2025-04-10 15:00:00+00:00,SELL,82207.5546875,78640.9453125,43.38542106693167,4.338542106693167,True
2025-04-11 14:00:00+00:00,2025-04-11 17:00:00+00:00,SELL,81887.59375,83846.5859375,-23.922942387106108,-2.3922942387106105,False
2025-04-13 11:00:00+00:00,2025-04-21 14:00:00+00:00,BUY,84445.3359375,88168.6015625,44.09083798015414,4.409083798015414,True
2025-04-22 10:00:00+00:00,2025-04-22 14:00:00+00:00,SELL,88530.015625,90839.109375,-26.082608635030386,-2.6082608635030384,False
2025-04-23 03:00:00+00:00,2025-04-25 14:00:00+00:00,SELL,93178.5546875,95521.484375,-25.144516303753168,-2.5144516303753166,False
2025-04-26 16:00:00+00:00,2025-05-08 02:00:00+00:00,BUY,94324.7578125,98683.1171875,46.2058899071186,4.620588990711861,True
2025-05-09 03:00:00+00:00,2025-05-10 23:00:00+00:00,SELL,102404.171875,104779.5703125,-23.19630532630583,-2.319630532630583,False
2025-05-14 19:00:00+00:00,2025-05-21 05:00:00+00:00,BUY,103299.3046875,107633.640625,41.95900398954464,4.195900398954464,True
2025-05-24 16:00:00+00:00,2025-05-30 16:00:00+00:00,SELL,109021.2890625,103865.6171875,47.29050554561268,4.729050554561268,True
2025-05-31 21:00:00+00:00,2025-06-05 20:00:00+00:00,SELL,104842.921875,100587.2421875,40.59100615846891,4.059100615846891,True
2025-06-07 10:00:00+00:00,2025-06-09 11:00:00+00:00,SELL,105208.9375,107774.4609375,-24.385033234462615,-2.438503323446261,False
2025-06-12 08:00:00+00:00,2025-06-13 00:00:00+00:00,BUY,107724.859375,103938.2109375,-35.15111051868106,-3.5151110518681055,False
2025-06-13 05:00:00+00:00,2025-06-16 18:00:00+00:00,BUY,104097.5234375,108269.6015625,40.07855314161157,4.007855314161157,True
2025-06-17 21:00:00+00:00,2025-06-21 19:00:00+00:00,BUY,104612.7734375,102276.6484375,-22.331163998779726,-2.233116399877973,False
2025-06-22 20:00:00+00:00,2025-06-23 20:00:00+00:00,BUY,99740.65625,103785.7734375,40.55635223976181,4.05563522397618,True
2025-06-24 06:00:00+00:00,2025-06-25 13:00:00+00:00,SELL,105785.640625,108018.9765625,-21.11190067295582,-2.111190067295582,False
2025-06-26 16:00:00+00:00,2025-07-09 19:00:00+00:00,BUY,107168.015625,111779.75,43.0327495391655,4.30327495391655,True
2025-07-11 03:00:00+00:00,2025-07-14 02:00:00+00:00,SELL,116842.984375,119702.203125,-24.470606988465157,-2.447060698846516,False
2025-07-14 12:00:00+00:00,2025-07-15 07:00:00+00:00,SELL,121863.0,116904.0703125,40.692660508111565,4.069266050811157,True
2025-07-15 10:00:00+00:00,2025-08-01 13:00:00+00:00,BUY,117023.9296875,114269.515625,-23.537186538303498,-2.3537186538303496,False
2025-08-03 08:00:00+00:00,2025-08-07 10:00:00+00:00,SELL,113681.1875,116368.921875,-23.64273662253924,-2.364273662253924,False
2025-08-10 22:00:00+00:00,2025-08-11 02:00:00+00:00,SELL,119012.703125,121881.5,-24.104963585163503,-2.4104963585163506,False
2025-08-11 08:00:00+00:00,2025-08-18 01:00:00+00:00,SELL,121732.2734375,116400.40625,43.79994751545897,4.379994751545897,True
2025-08-20 00:00:00+00:00,2025-08-25 10:00:00+00:00,BUY,113238.5,110970.5859375,-20.027764960680333,-2.002776496068033,False
2025-08-26 06:00:00+00:00,2025-08-30 01:00:00+00:00,BUY,110000.4609375,107690.4140625,-21.000338137787633,-2.1000338137787633,False
2025-08-30 16:00:00+00:00,2025-09-02 13:00:00+00:00,SELL,108816.078125,111127.953125,-21.24571147789655,-2.1245711477896547,False
2025-09-05 21:00:00+00:00,2025-09-11 22:00:00+00:00,BUY,110656.4140625,115180.265625,40.88196423882738,4.088196423882738,True
2025-09-12 14:00:00+00:00,2025-09-22 06:00:00+00:00,BUY,115274.1328125,112948.8203125,-20.17202336088925,-2.017202336088925,False
2025-09-24 15:00:00+00:00,2025-09-26 14:00:00+00:00,SELL,113425.5,108884.171875,40.03798197936091,4.00379819793609,True
2025-09-28 17:00:00+00:00,2025-09-29 13:00:00+00:00,SELL,110252.1015625,113375.4453125,-28.329108522520368,-2.832910852252037,False
2025-09-29 22:00:00+00:00,2025-10-01 11:00:00+00:00,SELL,114224.6015625,116769.90625,-22.28333172260874,-2.228333172260874,False
2025-10-02 04:00:00+00:00,2025-10-03 15:00:00+00:00,SELL,118662.765625,122234.078125,-30.096319440978814,-3.0096319440978814,False
2025-10-06 14:00:00+00:00,2025-10-10 15:00:00+00:00,SELL,124555.3984375,119072.296875,44.02138832425908,4.402138832425908,True
2025-10-11 05:00:00+00:00,2025-10-11 07:00:00+00:00,BUY,112579.921875,110320.6953125,-20.067757419555413,-2.006775741955541,False
2025-10-14 14:00:00+00:00,2025-10-16 15:00:00+00:00,BUY,111547.5703125,108513.4296875,-27.200418767525544,-2.7200418767525543,False
2025-10-17 12:00:00+00:00,2025-10-20 03:00:00+00:00,BUY,105347.0078125,110211.2109375,46.173149347131584,4.617314934713159,True
2025-10-22 07:00:00+00:00,2025-10-26 11:00:00+00:00,BUY,108344.0,113275.234375,45.51460510042088,4.551460510042088,True
2025-10-26 17:00:00+00:00,2025-10-27 06:00:00+00:00,SELL,113460.6171875,116070.2890625,-23.00068464009297,-2.300068464009297,False
2025-10-27 06:00:00+00:00,2025-10-29 16:00:00+00:00,SELL,116070.2890625,111172.6796875,42.19520270482655,4.219520270482655,True
2025-10-31 05:00:00+00:00,2025-11-04 05:00:00+00:00,SELL,109878.9140625,104219.1484375,51.50911504076824,5.1509115040768245,True
2025-11-05 20:00:00+00:00,2025-11-07 12:00:00+00:00,SELL,103851.6015625,99586.625,41.06799027007061,4.106799027007061,True
2025-11-08 01:00:00+00:00,2025-11-10 00:00:00+00:00,SELL,102935.203125,106373.5703125,-33.40321953146192,-3.340321953146192,False
2025-11-10 05:00:00+00:00,2025-11-12 16:00:00+00:00,SELL,106085.9609375,101450.7890625,43.692603941541215,4.3692603941541215,True
2025-11-13 00:00:00+00:00,2025-11-13 17:00:00+00:00,BUY,101831.203125,99718.5859375,-20.746265610813975,-2.0746265610813976,False
2025-11-13 22:00:00+00:00,2025-11-14 05:00:00+00:00,BUY,99760.3359375,97466.3203125,-22.99526764261504,-2.299526764261504,False
2025-11-18 00:00:00+00:00,2025-11-18 04:00:00+00:00,BUY,92003.3203125,90046.1875,-21.272415015592593,-2.127241501559259,False
2025-11-20 08:00:00+00:00,2025-11-20 16:00:00+00:00,SELL,92012.578125,87709.1015625,46.77052474992804,4.677052474992804,True
2025-11-21 00:00:00+00:00,2025-11-21 07:00:00+00:00,BUY,87122.53125,83816.34375,-37.94870801575797,-3.7948708015757977,False
2025-11-21 15:00:00+00:00,2025-11-23 03:00:00+00:00,BUY,82816.7109375,86194.265625,40.78349223563066,4.078349223563066,True
2025-11-23 13:00:00+00:00,2025-11-24 18:00:00+00:00,SELL,86870.15625,88674.8671875,-20.774809386854304,-2.0774809386854303,False
2025-11-27 05:00:00+00:00,2025-12-01 00:00:00+00:00,SELL,90964.6328125,87154.7578125,41.88303610099839,4.1883036100998385,True
2025-12-01 08:00:00+00:00,2025-12-01 15:00:00+00:00,BUY,86847.7734375,84637.1953125,-25.453480699661718,-2.5453480699661717,False
2025-12-02 20:00:00+00:00,2025-12-03 04:00:00+00:00,SELL,91046.8828125,93418.109375,-26.044016986097734,-2.6044016986097733,False
2025-12-04 16:00:00+00:00,2025-12-05 13:00:00+00:00,BUY,92479.0625,90573.9140625,-20.600862357357915,-2.0600862357357914,False
2025-12-05 21:00:00+00:00,2025-12-09 16:00:00+00:00,BUY,89184.6640625,94288.1015625,57.22326314335328,5.722326314335327,True
2025-12-10 06:00:00+00:00,2025-12-11 01:00:00+00:00,BUY,92708.0390625,90739.1015625,-21.238044940985347,-2.123804494098535,False
2025-12-11 11:00:00+00:00,2025-12-14 22:00:00+00:00,BUY,90276.5078125,88380.984375,-20.996862677020157,-2.099686267702016,False
2025-12-15 12:00:00+00:00,2025-12-15 17:00:00+00:00,SELL,89707.7578125,85712.1484375,44.540288069079864,4.454028806907987,True
2025-12-16 00:00:00+00:00,2025-12-17 04:00:00+00:00,BUY,85874.703125,86930.8984375,12.299260132085609,1.229926013208561,True
